10  8  1.793949E-03 
10  9  2.386580E-03 
10 10  3.767720E-03 
10 11  7.376377E-03 
10 12  1.720014E-02 
10 13  3.908591E-02 
10 14  5.819412E-02 
10 15  6.123697E-02 
10 16  1.304193E-01 
10 17  2.709047E-01 
10 18  5.414733E-01 
10 19  1.054436E+00 
10 20  2.023284E+00 
11  0  1.248407E-05 
11  1  3.536779E-05 
11  2  1.005107E-04 
11  3  2.592089E-04 
11  4  5.438801E-04 
11  5  8.956249E-04 
11  6  1.225997E-03 
11  7  1.543626E-03 
11  8  1.978741E-03 
11  9  2.756768E-03 
11 10  4.335316E-03 
11 11  7.777043E-03 
11 12  1.589738E-02 
11 13  3.414778E-02 
11 14  5.549691E-02 
11 15  7.920377E-02 
11 16  1.746058E-01 
11 17  3.738510E-01 
11 18  7.688466E-01 
11 19  1.524344E+00 
11 20  2.950764E+00 
12  0  4.281821E-06 
12  1  9.331683E-06 
12  2  2.437099E-05 
12  3  6.844301E-05 
12  4  1.871173E-04 
12  5  4.454540E-04 
12  6  8.621342E-04 
12  7  1.388467E-03 
12  8  2.085087E-03 
12  9  3.207694E-03 
12 10  5.316480E-03 
12 11  9.540770E-03 
12 12  1.839670E-02 
12 13  3.630063E-02 
12 14  5.864260E-02 
12 15  1.015668E-01 
12 16  2.263559E-01 
12 17  4.955054E-01 
12 18  1.047938E+00 
12 19  2.128034E+00 
12 20  4.178806E+00 
13  0  3.418614E-06 
13  1  5.039514E-06 
13  2  9.465532E-06 
13  3  2.231122E-05 
13  4  6.022924E-05 
13  5  1.674330E-04 
13  6  4.365327E-04 
13  7  9.836336E-04 
13  8  1.919277E-03 
13  9  3.500013E-03 
13 10  6.397836E-03 
13 11  1.201444E-02 
13 12  2.311181E-02 
13 13  4.358779E-02 
13 14  6.947637E-02 
13 15  1.316937E-01 
13 16  2.890322E-01 
13 17  6.368855E-01 
13 18  1.375266E+00 
13 19  2.862098E+00 
13 20  5.729510E+00 
14  0  4.166408E-06 
14  1  5.286832E-06 
14  2  7.663738E-06 
14  3  1.347912E-05 
14  4  2.949254E-05 
14  5  7.584444E-05 
14  6  2.113638E-04 
14  7  5.819038E-04 
14  8  1.477611E-03 
14  9  3.368768E-03 
14 10  7.140265E-03 
14 11  1.461024E-02 
14 12  2.914643E-02 
14 13  5.470234E-02 
14 14  8.931176E-02 
14 15  1.755690E-01 
14 16  3.719509E-01 
14 17  8.062148E-01 
14 18  1.750727E+00 
14 19  3.713004E+00 
14 20  7.589330E+00 
15  0  5.684862E-06 
15  1  7.137018E-06 
15  2  9.647849E-06 
15  3  1.462302E-05 
15  4  2.595584E-05 
15  5  5.474410E-05 
15  6  1.362635E-04 
15  7  3.754024E-04 
15  8  1.061827E-03 
15  9  2.874645E-03 
15 10  7.155317E-03 
15 11  1.645578E-02 
15 12  3.530081E-02 
15 13  6.853837E-02 
15 14  1.191930E-01 
15 15  2.382099E-01 
15 16  4.881878E-01 
15 17  1.024374E+00 
15 18  2.192664E+00 
15 19  4.678080E+00 
15 20  9.724397E+00 
16  0  8.394930E-06 
16  1  1.060915E-05 
16  2  1.441851E-05 
16  3  2.126302E-05 
16  4  3.442797E-05 
16  5  6.245122E-05 
16  6  1.293470E-04 
16  7  3.102067E-04 
16  8  8.361962E-04 
16  9  2.368279E-03 
16 10  6.550026E-03 
16 11  1.688578E-02 
16 12  3.984103E-02 
16 13  8.298785E-02 
16 14  1.574892E-01 
16 15  3.209622E-01 
16 16  6.474245E-01 
16 17  1.319334E+00 
16 18  2.746859E+00 
16 19  5.797025E+00 
16 20  1.213125E+01 
17  0  1.394028E-05 
17  1  1.747903E-05 
17  2  2.388737E-05 
17  3  3.509002E-05 
17  4  5.531078E-05 
17  5  9.365071E-05 
17  6  1.717858E-04 
17  7  3.492410E-04 
17  8  8.038183E-04 
17  9  2.090463E-03 
17 10  5.823855E-03 
17 11  1.608944E-02 
17 12  4.151826E-02 
17 13  9.482074E-02 
17 14  1.984374E-01 
17 15  4.192516E-01 
17 16  8.509953E-01 
17 17  1.708808E+00 
17 18  3.468052E+00 
17 19  7.157601E+00 
17 20  1.487964E+01 
18  0  2.795931E-05 
18  1  3.354345E-05 
18  2  4.448499E-05 
18  3  6.397382E-05 
18  4  9.814316E-05 
18  5  1.600736E-04 
18  6  2.762595E-04 
18  7  5.073148E-04 
18  8  1.008471E-03 
18  9  2.229265E-03 
18 10  5.552810E-03 
18 11  1.502484E-02 
18 12  4.071291E-02 
18 13  1.012272E-01 
18 14  2.331937E-01 
18 15  5.208344E-01 
18 16  1.087710E+00 
18 17  2.192137E+00 
18 18  4.390059E+00 
18 19  8.867395E+00 
18 20  1.812981E+01 
19  0  6.806989E-05 
19  1  7.703812E-05 
19  2  9.583870E-05 
19  3  1.297918E-04 
19  4  1.894705E-04 
19  5  2.952053E-04 
19  6  4.867179E-04 
19  7  8.433701E-04 
19  8  1.538743E-03 
19  9  2.998325E-03 
19 10  6.392683E-03 
19 11  1.523634E-02 
19 12  3.961465E-02 
19 13  1.025545E-01 
19 14  2.547922E-01 
19 15  6.073327E-01 
19 16  1.330699E+00 
19 17  2.742974E+00 
19 18  5.506943E+00 
19 19  1.098706E+01 
19 20  2.207129E+01 
20  0  3.102649E-04 
20  1  3.381813E-04 
20  2  3.854885E-04 
20  3  4.657584E-04 
20  4  6.035596E-04 
20  5  8.439096E-04 
20  6  1.268979E-03 
20  7  2.031417E-03 
20  8  3.421923E-03 
20  9  6.030144E-03 
20 10  1.114284E-02 
20 11  2.189907E-02 
20 12  4.673764E-02 
20 13  1.083133E-01 
20 14  2.695774E-01 
20 15  6.838095E-01 
20 16  1.626677E+00 
20 17  3.569756E+00 
20 18  7.408428E+00 
20 19  1.487521E+01 
20 20  2.949067E+01 
21  0  1.275110E-03 
21  1  1.517555E-03 
21  2  1.733726E-03 
21  3  1.975942E-03 
21  4  2.317871E-03 
21  5  2.871290E-03 
21  6  3.820731E-03 
21  7  5.488397E-03 
21  8  8.450636E-03 
21  9  1.378246E-02 
21 10  2.355924E-02 
21 11  4.198044E-02 
21 12  7.808742E-02 
21 13  1.521352E-01 
21 14  3.247061E-01 
21 15  7.615032E-01 
21 16  1.834226E+00 
21 17  4.249974E+00 
21 18  9.316298E+00 
21 19  1.934748E+01 
21 20  3.876004E+01 
22  0  3.144349E-03 
22  1  5.097417E-03 
22  2  6.828081E-03 
22  3  8.210606E-03 
22  4  9.476854E-03 
22  5  1.099931E-02 
22  6  1.323560E-02 
22  7  1.690352E-02 
22  8  2.321758E-02 
22  9  3.430149E-02 
22 10  5.404543E-02 
22 11  8.959310E-02 
22 12  1.538939E-01 
22 13  2.715837E-01 
22 14  5.126740E-01 
22 15  1.036175E+00 
22 16  2.234417E+00 
22 17  4.987507E+00 
22 18  1.115712E+01 
22 19  2.406570E+01 
22 20  4.952248E+01 
23  0  3.723536E-03 
23  1  9.006708E-03 
23  2  1.765041E-02 
23  3  2.705633E-02 
23  4  3.501117E-02 
23  5  4.169987E-02 
23  6  4.852538E-02 
23  7  5.749341E-02 
23  8  7.134874E-02 
23  9  9.443948E-02 
23 10  1.341727E-01 
23 11  2.027202E-01 
23 12  3.192991E-01 
23 13  5.295904E-01 
23 14  9.375876E-01 
23 15  1.726746E+00 
23 16  3.324249E+00 
23 17  6.675764E+00 
23 18  1.400424E+01 
23 19  2.984352E+01 
23 20  6.226149E+01 
24  0  3.060385E-03 
24  1  8.694143E-03 
24  2  2.353872E-02 
24  3  5.362338E-02 
24  4  9.478566E-02 
24  5  1.340257E-01 
24  6  1.668810E-01 
24  7  1.975976E-01 
24  8  2.334675E-01 
24  9  2.842706E-01 
24 10  3.627933E-01 
24 11  4.830095E-01 
24 12  6.699625E-01 
24 13  1.063672E+00 
24 14  1.799950E+00 
24 15  3.140278E+00 
24 16  5.650606E+00 
24 17  1.047772E+01 
24 18  2.019436E+01 
24 19  4.031942E+01 
24 20  8.167773E+01 
25  0  2.336575E-03 
25  1  6.767755E-03 
25  2  2.028793E-02 
25  3  5.853787E-02 
25  4  1.486049E-01 
25  5  2.977157E-01 
25  6  4.650497E-01 
25  7  6.123800E-01 
25  8  7.431007E-01 
25  9  8.770208E-01 
25 10  1.023364E+00 
25 11  1.154423E+00 
25 12  1.414443E+00 
25 13  2.176322E+00 
25 14  3.519863E+00 
25 15  5.879185E+00 
25 16  1.010867E+01 
25 17  1.784517E+01 
25 18  3.248834E+01 
25 19  6.105471E+01 
25 20  1.176319E+02 
26  0  1.784885E-03 
26  1  5.068709E-03 
26  2  1.542626E-02 
26  3  4.755933E-02 
26  4  1.427986E-01 
26  5  3.880540E-01 
26  6  8.635186E-01 
26  7  1.481376E+00 
26  8  2.061497E+00 
26  9  2.510620E+00 
26 10  2.698985E+00 
26 11  2.543061E+00 
26 12  3.125625E+00 
26 13  4.562738E+00 
26 14  6.996408E+00 
26 15  1.116917E+01 
26 16  1.843911E+01 
26 17  3.133490E+01 
26 18  5.486505E+01 
26 19  9.895413E+01 
26 20  1.829628E+02 
27  0  1.387867E-03 
27  1  3.806940E-03 
27  2  1.148690E-02 
27  3  3.583830E-02 
27  4  1.125591E-01 
27  5  3.454092E-01 
27  6  9.858981E-01 
27  7  2.365795E+00 
27  8  4.343316E+00 
27  9  5.931020E+00 
27 10  5.846505E+00 
27 11  5.524649E+00 
27 12  7.168025E+00 
27 13  9.842784E+00 
27 14  1.422419E+01 
27 15  2.157596E+01 
27 16  3.410530E+01 
27 17  5.585386E+01 
27 18  9.453817E+01 
27 19  1.650746E+02 
27 20  2.962707E+02 
28  0  1.391783E-03 
28  1  2.905091E-03 
28  2  8.600129E-03 
28  3  2.673139E-02 
28  4  8.466121E-02 
28  5  2.683170E-01 
28  6  8.385574E-01 
28  7  2.465733E+00 
28  8  6.104563E+00 
28  9  1.027012E+01 
28 10  1.033389E+01 
28 11  1.257627E+01 
28 12  1.643254E+01 
28 13  2.167816E+01 
28 14  2.970705E+01 
28 15  4.271245E+01 
28 16  6.442019E+01 
28 17  1.012237E+02 
28 18  1.651992E+02 
28 19  2.792570E+02 
28 20  4.869132E+02 
29  0  9.472559E-04 
29  1  2.304175E-03 
29  2  6.566098E-03 
29  3  2.010319E-02 
29  4  6.344569E-02 
29  5  2.022425E-01 
29  6  6.474871E-01 
29  7  2.047104E+00 
29  8  6.006795E+00 
29  9  1.264343E+01 
29 10  1.612745E+01 
29 11  2.551834E+01 
29 12  3.574774E+01 
29 13  4.742886E+01 
29 14  6.310355E+01 
29 15  8.677245E+01 
29 16  1.246760E+02 
29 17  1.871680E+02 
29 18  2.929040E+02 
29 19  4.768671E+02 
29 20  8.037017E+02 
30  0  7.356428E-04 
30  1  1.671797E-03 
30  2  4.577764E-03 
30  3  1.346410E-02 
30  4  4.093207E-02 
30  5  1.278068E-01 
30  6  4.077605E-01 
30  7  1.314928E+00 
30  8  4.184763E+00 
30  9  1.096140E+01 
30 10  1.939538E+01 
30 11  4.776582E+01 
30 12  9.389069E+01 
30 13  1.495316E+02 
30 14  2.112291E+02 
30 15  2.856735E+02 
30 16  3.878284E+02 
30 17  5.412445E+02 
30 18  7.834401E+02 
30 19  1.182901E+03 
30 20  1.862857E+03 
31  0  5.796389E-04 
31  1  1.184302E-03 
31  2  3.103167E-03 
31  3  9.169976E-03 
31  4  2.828906E-02 
31  5  8.774248E-02 
31  6  2.719705E-01 
31  7  8.531119E-01 
31  8  2.707713E+00 
31  9  7.721713E+00 
31 10  1.471203E+01 
31 11  4.404474E+01 
31 12  1.239223E+02 
31 13  2.904426E+02 
31 14  5.378668E+02 
31 15  8.265006E+02 
31 16  1.152444E+03 
31 17  1.556842E+03 
31 18  2.114977E+03 
31 19  2.956180E+03 
31 20  4.293351E+03 
32  0  4.820065E-04 
32  1  8.747198E-04 
32  2  2.123274E-03 
32  3  6.083260E-03 
32  4  1.868172E-02 
32  5  5.888130E-02 
32  6  1.870975E-01 
32  7  5.931909E-01 
32  8  1.856628E+00 
32  9  5.373888E+00 
32 10  1.055380E+01 
32 11  3.096481E+01 
32 12  9.848675E+01 
32 13  3.000218E+02 
32 14  7.982300E+02 
32 15  1.675357E+03 
32 16  2.787893E+03 
32 17  4.006862E+03 
32 18  5.396435E+03 
32 19  7.145220E+03 
32 20  9.694239E+03 
33  0  4.206400E-04 
33  1  6.794152E-04 
33  2  1.502700E-03 
33  3  4.119109E-03 
33  4  1.244443E-02 
33  5  3.902435E-02 
33  6  1.241674E-01 
33  7  3.983781E-01 
33  8  1.277386E+00 
33  9  3.864650E+00 
33 10  8.042959E+00 
33 11  2.143713E+01 
33 12  6.825281E+01 
33 13  2.217199E+02 
33 14  7.083953E+02 
33 15  2.026139E+03 
33 16  4.604559E+03 
33 17  8.100253E+03 
33 18  1.184269E+04 
33 19  1.581389E+04 
33 20  2.059025E+04 
34  0  3.816965E-04 
34  1  5.551349E-04 
34  2  1.106686E-03 
34  3  2.859648E-03 
34  4  8.434235E-03 
34  5  2.624427E-02 
34  6  8.326509E-02 
34  7  2.666401E-01 
34  8  8.571186E-01 
34  9  2.668230E+00 
34 10  6.144399E+00 
34 11  1.528941E+01 
34 12  4.834504E+01 
34 13  1.544747E+02 
34 14  5.082951E+02 
34 15  1.653602E+03 
34 16  4.829612E+03 
34 17  1.132026E+04 
34 18  2.028609E+04 
34 19  2.977995E+04 
34 20  3.973469E+04 
35  0  3.592559E-04 
35  1  4.765778E-04 
35  2  8.518747E-04 
35  3  2.045260E-03 
35  4  5.836233E-03 
35  5  1.792286E-02 
35  6  5.658049E-02 
35  7  1.807637E-01 
35  8  5.803729E-01 
35  9  1.827220E+00 
35 10  4.580871E+00 
35 11  1.053315E+01 
35 12  3.392860E+01 
35 13  1.095310E+02 
35 14  3.577222E+02 
35 15  1.179283E+03 
35 16  3.782715E+03 
35 17  1.088297E+04 
35 18  2.520168E+04 
35 19  4.477323E+04 
35 20  6.563693E+04 
36  0  3.680118E-04 
36  1  4.517491E-04 
36  2  7.141091E-04 
36  3  1.541602E-03 
36  4  4.162726E-03 
36  5  1.249681E-02 
36  6  3.908759E-02 
36  7  1.242796E-01 
36  8  3.979863E-01 
36  9  1.260702E+00 
36 10  3.380335E+00 
36 11  7.220638E+00 
36 12  2.325945E+01 
36 13  7.555514E+01 
36 14  2.501903E+02 
36 15  8.315250E+02 
36 16  2.716979E+03 
36 17  8.427984E+03 
36 18  2.318815E+04 
36 19  5.153396E+04 
36 20  8.946531E+04 
37  0  3.628535E-04 
37  1  4.365794E-04 
37  2  6.658235E-04 
37  3  1.354774E-03 
37  4  3.376671E-03 
37  5  9.392274E-03 
37  6  2.809537E-02 
37  7  8.747319E-02 
37  8  2.775465E-01 
37  9  8.792231E-01 
37 10  2.475184E+00 
37 11  5.031604E+00 
37 12  1.596886E+01 
37 13  5.175357E+01 
37 14  1.711753E+02 
37 15  5.743208E+02 
37 16  1.916333E+03 
37 17  6.114669E+03 
37 18  1.809787E+04 
37 19  4.689847E+04 
37 20  9.851394E+04 
38  0  3.528554E-04 
38  1  4.065083E-04 
38  2  5.753205E-04 
38  3  1.108375E-03 
38  4  2.785068E-03 
38  5  7.953386E-03 
38  6  2.331853E-02 
38  7  6.830577E-02 
38  8  2.048436E-01 
38  9  6.304940E-01 
38 10  1.816453E+00 
38 11  3.635655E+00 
38 12  1.104219E+01 
38 13  3.566122E+01 
38 14  1.172301E+02 
38 15  3.922718E+02 
38 16  1.316736E+03 
38 17  4.315443E+03 
38 18  1.332526E+04 
38 19  3.739699E+04 
38 20  9.051172E+04 
39  0  3.465628E-04 
39  1  3.844020E-04 
39  2  5.056185E-04 
39  3  8.882447E-04 
39  4  2.104393E-03 
39  5  5.962376E-03 
39  6  1.816481E-02 
39  7  5.623797E-02 
39  8  1.716113E-01 
39  9  5.060406E-01 
39 10  1.403325E+00 
39 11  2.782462E+00 
39 12  7.765499E+00 
39 13  2.484682E+01 
39 14  8.098527E+01 
39 15  2.691071E+02 
39 16  9.027072E+02 
39 17  2.978972E+03 
39 18  9.454668E+03 
39 19  2.805126E+04 
39 20  7.438441E+04 
40  0  3.414320E-04 
40  1  3.693574E-04 
40  2  4.562074E-04 
40  3  7.326212E-04 
40  4  1.609142E-03 
40  5  4.393396E-03 
40  6  1.324996E-02 
40  7  4.146662E-02 
40  8  1.309667E-01 
40  9  4.094813E-01 
40 10  1.184768E+00 
40 11  2.349861E+00 
40 12  5.818750E+00 
40 13  1.788179E+01 
40 14  5.695417E+01 
40 15  1.869706E+02 
40 16  6.231727E+02 
40 17  2.058243E+03 
40 18  6.604024E+03 
40 19  2.028777E+04 
40 20  5.734862E+04 
41  0  3.384370E-04 
41  1  3.588120E-04 
41  2  4.217136E-04 
41  3  6.226078E-04 
41  4  1.259366E-03 
41  5  3.280965E-03 
41  6  9.706270E-03 
41  7  3.017952E-02 
41  8  9.541484E-02 
41  9  3.022786E-01 
41 10  9.172703E-01 
41 11  1.990185E+00 
41 12  4.713918E+00 
41 13  1.406911E+01 
41 14  4.240667E+01 
41 15  1.338198E+02 
41 16  4.371190E+02 
41 17  1.435162E+03 
41 18  4.619010E+03 
41 19  1.441590E+04 
41 20  4.251733E+04 
42  0  3.367853E-04 
42  1  3.514515E-04 
42  2  3.978138E-04 
42  3  5.441915E-04 
42  4  1.009870E-03 
42  5  2.487185E-03 
42  6  7.180613E-03 
42  7  2.212588E-02 
42  8  6.972763E-02 
42  9  2.208461E-01 
42 10  6.808909E-01 
42 11  1.596193E+00 
42 12  3.557280E+00 
42 13  1.110065E+01 
42 14  3.394886E+01 
42 15  1.030269E+02 
42 16  3.204626E+02 
42 17  1.023482E+03 
42 18  3.263437E+03 
42 19  1.024244E+04 
42 20  3.095489E+04 
43  0  3.351041E-04 
43  1  3.462838E-04 
43  2  3.803499E-04 
43  3  4.883602E-04 
43  4  8.316510E-04 
43  5  1.918965E-03 
43  6  5.368302E-03 
43  7  1.632333E-02 
43  8  5.126431E-02 
43  9  1.620077E-01 
43 10  5.035050E-01 
43 11  1.260881E+00 
43 12  2.589232E+00 
43 13  8.195886E+00 
43 14  2.588676E+01 
43 15  8.116791E+01 
43 16  2.510070E+02 
43 17  7.691381E+02 
43 18  2.372390E+03 
43 19  7.361683E+03 
43 20  2.245499E+04 
44  0  3.349799E-04 
44  1  3.429805E-04 
44  2  3.682894E-04 
44  3  4.483492E-04 
44  4  7.022442E-04 
44  5  1.506296E-03 
44  6  4.058837E-03 
44  7  1.216156E-02 
44  8  3.790815E-02 
44  9  1.196271E-01 
44 10  3.736144E-01 
44 11  9.866286E-01 
44 12  1.893235E+00 
44 13  5.960523E+00 
44 14  1.895514E+01 
44 15  6.050514E+01 
44 16  1.931537E+02 
44 17  6.021325E+02 
44 18  1.817239E+03 
44 19  5.451204E+03 
44 20  1.640260E+04 
45  0  3.348595E-04 
45  1  3.411988E-04 
45  2  3.597137E-04 
45  3  4.195929E-04 
45  4  6.081429E-04 
45  5  1.205265E-03 
45  6  3.098745E-03 
45  7  9.120200E-03 
45  8  2.825030E-02 
45  9  8.893885E-02 
45 10  2.782096E-01 
45 11  7.670683E-01 
45 12  1.415267E+00 
45 13  4.349275E+00 
45 14  1.383283E+01 
45 15  4.426458E+01 
45 16  1.427209E+02 
45 17  4.563886E+02 
45 18  1.416788E+03 
45 19  4.231959E+03 
45 20  1.242590E+04 
46  0  3.358613E-04 
46  1  3.406963E-04 
46  2  3.544486E-04 
46  3  3.993201E-04 
46  4  5.402646E-04 
46  5  9.864509E-04 
46  6  2.399278E-03 
46  7  6.890282E-03 
46  8  2.115506E-02 
46  9  6.641495E-02 
46 10  2.082443E-01 
46 11  5.932169E-01 
46 12  1.093492E+00 
46 13  3.192676E+00 
46 14  1.014130E+01 
46 15  3.242510E+01 
46 16  1.045236E+02 
46 17  3.367883E+02 
46 18  1.066977E+03 
46 19  3.276085E+03 
46 20  9.702445E+03 
47  0  3.383900E-04 
47  1  3.417289E-04 
47  2  3.522851E-04 
47  3  3.856953E-04 
47  4  4.913950E-04 
47  5  8.263107E-04 
47  6  1.886866E-03 
47  7  5.250926E-03 
47  8  1.592754E-02 
47  9  4.980813E-02 
47 10  1.562837E-01 
47 11  4.566582E-01 
47 12  8.721525E-01 
47 13  2.358912E+00 
47 14  7.481984E+00 
47 15  2.387311E+01 
47 16  7.672826E+01 
47 17  2.476770E+02 
47 18  7.903730E+02 
47 19  2.470975E+03 
47 20  7.526852E+03 
48  0  3.420774E-04 
48  1  3.445898E-04 
48  2  3.525341E-04 
48  3  3.776883E-04 
48  4  4.572733E-04 
48  5  7.093998E-04 
48  6  1.508024E-03 
48  7  4.036624E-03 
48  8  1.206357E-02 
48  9  3.752919E-02 
48 10  1.176006E-01 
48 11  3.501949E-01 
48 12  7.101456E-01 
48 13  1.750571E+00 
48 14  5.549668E+00 
48 15  1.768139E+01 
48 16  5.668171E+01 
48 17  1.827224E+02 
48 18  5.839823E+02 
48 19  1.840812E+03 
48 20  5.705809E+03 
49  0  3.493932E-04 
49  1  3.508998E-04 
49  2  3.572889E-04 
49  3  3.757607E-04 
49  4  4.363620E-04 
49  5  6.265661E-04 
49  6  1.229921E-03 
49  7  3.138372E-03 
49  8  9.192521E-03 
49  9  2.840283E-02 
49 10  8.890594E-02 
49 11  2.682774E-01 
49 12  5.829489E-01 
49 13  1.304409E+00 
49 14  4.133791E+00 
49 15  1.315088E+01 
49 16  4.208375E+01 
49 17  1.354206E+02 
49 18  4.330803E+02 
49 19  1.368794E+03 
49 20  4.277552E+03 
50  0  3.673307E-04 
50  1  3.683750E-04 
50  2  3.733309E-04 
50  3  3.872612E-04 
50  4  4.328070E-04 
50  5  5.765673E-04 
50  6  1.032616E-03 
50  7  2.477929E-03 
50  8  7.056913E-03 
50  9  2.157787E-02 
50 10  6.738487E-02 
50 11  2.053548E-01 
50 12  4.776136E-01 
50 13  9.765671E-01 
50 14  3.092255E+00 
50 15  9.824422E+00 
50 16  3.137857E+01 
50 17  1.008388E+02 
50 18  3.224315E+02 
50 19  1.020607E+03 
50 20  3.200832E+03 
51  0  4.083936E-04 
51  1  4.094849E-04 
51  2  4.125627E-04 
51  3  4.239144E-04 
51  4  4.582525E-04 
